,id,audio_wav,text
3067,3067,./KEMDy20_v1_1/wav\Session15\Sess15_script03_User030M_024.wav,그래갖고 여자가 난 엄마하고 이제 이러고 안 가는 거야.
3068,3068,./KEMDy20_v1_1/wav\Session15\Sess15_script03_User030M_025.wav,작은형을 이렇게 훅하고 쳐다봤는데 막 아 막 살짝 경멸의 눈빛과 그 냄새 나는데 그래갖고 형들 죄송해요 하고 존나 뛰어갔대.
3069,3069,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_001.wav,옛날에 저번 학기인가 저 저번 학기인가 우리 같이 뭐 수업 들었었잖아.
3070,3070,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_002.wav,근데 그 어떤.
3071,3071,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_003.wav,교수님이 그거를 이제 조별 과제인데 그거 기억나?
3072,3072,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_004.wav,과제로 내준 거 그때 꼰대에 대해서 뭐 뭐 하여튼 그 과제를 내줬었잖아.
3073,3073,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_005.wav,무슨 수업인지는 잘 기억 안 나는데.
3074,3074,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_006.wav,뭐였더라.
3075,3075,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_007.wav,그래가지고 이제 그때 조별 과제를 했었잖아.
3076,3076,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_008.wav,근데 나랑 너랑 그 우리 동기 또 한 명이랑 어 또 후배들 있었잖아.
3077,3077,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_009.wav,근데 그때 약간 꼰대 같지 않은 꼰대 같았어 약간 우리가 약간 솔직히 지금 와서 진짜 생각해보면은.
3078,3078,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_010.wav,"어 약간 우리가 그렇게 눈치는 안 줬지만, 걔네들이 약간 조별 과제 이런 거 막 발표 거의 다 했잖아."
3079,3079,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_011.wav,너도 한번 하고 어.
3080,3080,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_012.wav,"맞아, 걔네들이 이제 하다 보니까."
3081,3081,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_013.wav,괜한 그 이제 하기 싫은데 우리 때문에 약간 선배니까 억지로 한 거 같은 느낌?
3082,3082,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_014.wav,그런 느낌이 좀 들더라고.
3083,3083,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_015.wav,"맞아 눈치는, 눈치 좀 준 거 같애 그때."
3084,3084,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_016.wav,그때 좀 그랬던 거 같애.
3085,3085,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_017.wav,진짜야 근데 옛날에 진짜 그랬었잖아.
3086,3086,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_018.wav,어 지금은 막 못 먹겠다고 빼고 막.
3087,3087,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_019.wav,나도 약간 동아리상 형들이 너무 무섭고 그래가지고 형들이 막 뭐 시키면은 무조건 하고.
3088,3088,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_020.wav,그니까 거부를 못했어.
3089,3089,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_021.wav,"그때 시, 신입생 때 그랬던 거 같애."
3090,3090,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_022.wav,"그랬, 그렇게 보면은 이제 또 우리가 되게 그 정도 위치까지 왔잖아."
3091,3091,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_023.wav,위에 단계까지.
3092,3092,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_024.wav,그까 그런 거는 진짜 어쩔 수 없는 거 같애 꼰대 이런 거는.
3093,3093,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_025.wav,"뭐만 해도 막 요즘에 꼰대스트, 꼰대다 막 이런 소리 듣잖아."
3094,3094,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_026.wav,그래서 아무것도 못하겠더라 이제.
3095,3095,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_027.wav,이제 예를 들어서 뭐 술을 먹는다던가 이제 그런 자리에서도 그때 후배가 그랬었단 말이야.
3096,3096,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_028.wav,군대 가면은 뭐 어떻게 해야 되냐 뭐 여자친구는 어떻게 해야 되냐 막 이렇게 물어봤었거든?
3097,3097,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_029.wav,근데 왠지 술 마시면서 얘기해 주는 내 모습이 약간 좀 꼰대 같더라고.
3098,3098,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_030.wav,"나도 모르게 이제 이런 건 이렇게 해야 되고 난, 나도 모르게 이제 나 때는이라는 말이 이렇게 나오는 거지."
3099,3099,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_031.wav,"어 나 때는 뭐 이랬고, 저랬고 그랬는데 뭐 이제 약간 어 내가 왜 이러지 내가 막 꼰대가 된 거 같네 약간 이런 느낌이 막 들더라."
3100,3100,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_032.wav,근데 예전 얘기를 이렇게 해주는 거니까.
3101,3101,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_033.wav,나 때라는 말이.
3102,3102,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_034.wav,"어어, 그때는 이렇게 해야지 라떼가 흐, 어어어."
3103,3103,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_035.wav,옛날에는 뭐 그랬지 .
3104,3104,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User029M_036.wav,맞아 다른 말로 약간 바꿔서 해야 될 거 같애.
3105,3105,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_001.wav,아아 어 기억나 기억나 기억나.
3106,3106,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_002.wav,어어 그거 아마 1학기 때 일 거야.
3107,3107,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_003.wav,"그리고 여자애랑 그 후, 후배."
3108,3108,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_004.wav,충분히 그렇게 느낄 수 있지.
3109,3109,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_005.wav,네가 해라.
3110,3110,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_006.wav,어 나도 발표 여튼 하긴 했지.
3111,3111,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_007.wav,"차라리 발, 내가 발표하고 말겠다 난 이거 못하겠으니까 발표하겠다."
3112,3112,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_008.wav,아 근데 우리 살짝 꼰대긴 했어.
3113,3113,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_009.wav,"어 솔직히 말하면 눈치 안, 우리 꼰대 아니라고 하면 좀 살짝 거짓, 구라야."
3114,3114,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_010.wav,"애들한테 맨날 장난으로 맨날 장난인지는 모르겠지만 라, 라떼는 말이야 어 이런 선배들이 술주면 다 먹었어 맨날 이러고 장난치고."
3115,3115,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_011.wav,아 근데 애초에 난 옛날부터 마이웨이라.
3116,3116,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_012.wav,물론 그때도 그랬지.
3117,3117,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_013.wav,"형, 형들 눈치를 많이 보긴 했지만."
3118,3118,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_014.wav,선배들이 없어질수록 이렇게 마이웨이가 되는 거 같애 점점.
3119,3119,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_015.wav,난 그런 거 같아.
3120,3120,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_016.wav,인제 솔직히 인제 으 그때 동아리 형들이 이제 맨 최고 고학번 형들은 어떻게 보면 살짝 진짜 편하게 해주려고 하는데 살짝 꼰대 느낌이었는데.
3121,3121,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_017.wav,그 밑에 형들은 그냥 다들 조용해.
3122,3122,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_018.wav,근데 느낌이 살짝 꼰대 느낌도 나긴 났어.
3123,3123,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_019.wav,아니라고 부정 못해.
3124,3124,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_020.wav,근데 난 오히려 그 밑에 학번 형들이 제일 편했어.
3125,3125,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_021.wav,"응, 이게 안 될려고 해도 인제 그냥 우리가 이렇게 그냥 한마디 뱉는 게 그건 다른 사람들한테는 그렇게 느껴질 수도 있는 거고."
3126,3126,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_022.wav,어쩔 수 없어 그거는 그냥 세대 차이랑 조금 그냥 나이 차이가 나가다 보니까 그렇게 얼마든지 느낄 수 있는 거지.
3127,3127,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_023.wav,어 그냥 응 막 간섭을 못하겠다 그럴까?
3128,3128,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_024.wav,간섭할 필요는 없긴 한데 그냥 조언 정도도 인제 좀 부담스럽게 느껴지는 거지 우리한테.
3129,3129,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_025.wav,끔찍한 거야.
3130,3130,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_026.wav,슬픈 일이야 .
3131,3131,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_027.wav,안되고 싶어도 되게 돼.
3132,3132,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_028.wav,사람이란 게.
3133,3133,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_029.wav,솔직히 한 열명 모아놓으면은 한두 명 빼고는 다 그럴 거 같은데.
3134,3134,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_030.wav,그 시기에는이라고 말할게 어 해야 되는.
3135,3135,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_031.wav,그때는 이랑 라때는 이랑 뭔 차인데 결국은.
3136,3136,./KEMDy20_v1_1/wav\Session15\Sess15_script04_User030M_032.wav,옛날이란 말 들어갈 때부터 이미 좀 좀 그시기해 그냥.
3137,3137,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_001.wav,"나 나는 어 내가 이제 대학생이다 보니까 타지 솔직히 타지 생활하는 거잖아, 혼자."
3138,3138,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_002.wav,근데 이제 엄마가 이제 그냥 귀찮을 때 밥해야 되는데 귀찮을 때 약간 그래 김치찌개에다가 참치 넣고 끓인 게 그 있거든?
3139,3139,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_003.wav,엄마가 끓여주는 거?
3140,3140,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_004.wav,그래서 그게.
3141,3141,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_005.wav,그 생각이 되게 많이 났었어 내가 익산에 있을 때마다.
3142,3142,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_006.wav,"그래서 무조건 내가 인, 인천을 가면은."
3143,3143,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_007.wav,무조건 먹는 음식이라 해야 되나?
3144,3144,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_008.wav,근데 그게 엄마가 인제 내가 막 그런 거 먹고 싶다 얘기하니까.
3145,3145,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_009.wav,한 진짜 한 일주일 동안 이만한 대야에다가 일주일 동안 그 김치찌개를 계속 리필을 해준 거야.
3146,3146,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_010.wav,참치 넣고 참치 다 먹으면 이제 거기다가 돼지고기 넣고 막 그러면서 계속 리필을 해주시는거야.
3147,3147,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_011.wav,그래서 너무 질릴 때까지 먹으니까.
3148,3148,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_012.wav,이제는 별로 약간 먹고 싶지는 않은데.
3149,3149,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_013.wav,그리고 엄마가 요리를 또 안 해줘 잘.
3150,3150,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_014.wav,바쁘시니까.
3151,3151,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_015.wav,"그래서 아빠가 요리를 해주셔가지고 그래서 간간히 요 살, 살고, 살고 있긴 한데."
3152,3152,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_016.wav,"맞아, 허전하고 약간 나에 대한 이제 생각이 사랑이 식었나 약간 이럴 때."
3153,3153,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_017.wav,그리고 내가 좀 인천에 있기를 좀 싫어했잖아.
3154,3154,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_018.wav,그래가지고 약간 한 세네 달씩 안 갔다가 가고 막 그랬잖아.
3155,3155,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_019.wav,근데 예전에 그랬었거든?
3156,3156,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_020.wav,한 번 진짜 너무 가기 싫어가지고.
3157,3157,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_021.wav,한 여섯 달 다섯 달인가 여섯 달 만에 갔었어.
3158,3158,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_022.wav,이제 내가 약간 건강 상태도 계속 있다 보니까 안 좋아지고 살도 막 계속 찌고 그러다 보니까 이제 아 안되겠다 한 번 진짜 이 가족 옆에 있어야겠다 이 생각 들어서 한 여섯 달 있다가 갔었는데.
3159,3159,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_023.wav,이제 오랜만에 딱 봤잖아.
3160,3160,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_024.wav,오랜만에 봤는데 엄마가 원래 주름이 별로 없으셨었거든?
3161,3161,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_025.wav,주름이 막 이렇게 생긴 거야.
3162,3162,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_026.wav,이렇게 눈 옆에랑 막 이렇게랑 막 이렇게 약간.
3163,3163,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_027.wav,뭐라 그래야 되지?
3164,3164,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_028.wav,어 잔주름이 막 생기신거야 막 기미랑.
3165,3165,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_029.wav,그래서 그거 보고 너무 속상한 거야.
3166,3166,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_030.wav,"나는 맨날 어 이 술, 술 먹고 용돈 받고 살고 막 정신 못 차리고 맨날 놀러당기고 그러는데 엄마는 이제 그럴 내가 그럴 때 열심히 인제 돈 버셔가지고 나 용돈 주시고 그런 거잖아."
3167,3167,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_031.wav,그런 거 생각하니까 그때 약간 좀 반성을 많이 했던 거 같애.
3168,3168,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_032.wav,보여 눈으로.
3169,3169,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_033.wav,예전 같지 않구나 약간 이런 생각 이 많이 들었었어.
3170,3170,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_034.wav,"맞아 맞아, 아픈데 없냐고 먼저 물어보는 거 같애."
3171,3171,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_035.wav,걱정도 되고.
3172,3172,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_036.wav,그래서 빨리 돈 벌어서 빨리 돈을 벌어야 될 거 같애 그래서.
3173,3173,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_037.wav,그 그게 답인 거 같애.
3174,3174,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User029M_038.wav,효도해야지.
3175,3175,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User030M_001.wav,응 나는 엄마랑 뭐 여행 다녀본 기억도 없고.
3176,3176,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User030M_002.wav,그러다 보니까 엄마에 대한 기억이 엄마한테 고마웠던 그 음식 그 난 잡채?
3177,3177,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User030M_003.wav,잡채를 좋아하기도 했고 인제 엄마가 맛있게 해주시기도 하니까.
3178,3178,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User030M_004.wav,난 엄마가 해준 음식 중에는 잡채가 제일 좋아.
3179,3179,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User030M_005.wav,아 좀 나도 우리 집에 가면은 맨날 김치찌개가 있어.
3180,3180,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User030M_006.wav,나도 이제 한 몇 달에 한 번씩 내려가긴 하는데.
3181,3181,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User030M_007.wav,"예전에도 그랬고 집에 인제 고등학교 때도 기숙사를 하, 사니까 주말에만 집에 갈 거 아니야."
3182,3182,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User030M_008.wav,난 우리 집에 김치찌개가 없는 날을 못 본 거 같아.
3183,3183,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User030M_009.wav,"근데 옛날 이제 똑같이 너희 집처럼 막 돼지고기도 넣고 참치도 넣고 하는데 인제는 집에 안 간, 그 안, 갔는데 그게 없으면 좀 서운해."
3184,3184,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User030M_010.wav,나는 아닌데 그냥 뭔가 집에 가면은 이제 엄마가 인제 맨날 그 끓여놓은 김치찌개.
3185,3185,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User030M_011.wav,그게 좀 가끔 그리워.
3186,3186,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User030M_012.wav,"잔주름, 잔주름."
3187,3187,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User030M_013.wav,"술, 술 퍼먹고."
3188,3188,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User030M_014.wav,그리고 이제는 엄마나 아빠나 이제 갈 때마다 그 나이 드시는 모습이 너무 많이 느껴져.
3189,3189,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User030M_015.wav,어 옛날에는 그런 걸 몰랐어.
3190,3190,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User030M_016.wav,근데 지금은 가서 인제 한 번씩 뵈고 그러면은 아 시간이 많이 흐르긴 했구나.
3191,3191,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User030M_017.wav,"응 그래서 요즘은 이제 전화드리면은 다른 건 이제 또 아무리 뭔가 빨리 끊어야 될 상황에도 건강 괜찮냐고는 여쭤보는 거 같아, 그냥."
3192,3192,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User030M_018.wav,막 목소리가 좀 힘드신 목소리거나 뭐 좀 아픈 목소리면은 그냥 걱정부터 돼.
3193,3193,./KEMDy20_v1_1/wav\Session15\Sess15_script05_User030M_019.wav,어디 또 안 좋으신가.
3194,3194,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User029M_001.wav,뭐 명함 같은 것도 안 줬어?
3195,3195,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User029M_002.wav,"참, 참고하라고?"
3196,3196,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User029M_003.wav,나는 진짜 약간 뭐라 해야 되지?
3197,3197,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User029M_004.wav,무사고고라고 해야 되나?
3198,3198,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User029M_005.wav,어디서 이렇게 뭐 차에 치인다거나 이런 적은 없었던 거 같애.
3199,3199,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User029M_006.wav,근데 이제 그런 적이 있었어.
3200,3200,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User029M_007.wav,옛날에 초등학교 때.
3201,3201,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User029M_008.wav,이제 옛날에 차다 보니까 갤로퍼라고 알지?
3202,3202,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User029M_009.wav,"갤로퍼라고 좀 그 짚차 같이 생긴 거 거였거든, 아빠가?"
3203,3203,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User029M_010.wav,이제 초등학교 때 나 이제 나 등교시켜준다고 딱 타고 가고 있었는데 이제 거기가 이제 뭐라 해야 되지?
3204,3204,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User029M_011.wav,약간 사거리 느낌이었거든.
3205,3205,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User029M_012.wav,근데 여기는 언덕이야 언덕에서 이렇게 차가 내려오는 곳이고 이케 내려오는 곳이고 나는 이렇게 가서 이렇게 학교를 가야 돼.
3206,3206,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User029M_013.wav,이렇게 이렇게 가고 있었는데.
3207,3207,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User029M_014.wav,이제 언덕에서 차가 엄청 세게 내려오는 거야.
3208,3208,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User029M_015.wav,그래가지고 엄청 세게 내려와가지고 이제 우리 차도 가고 있고 이 차도 탁 와가지고 이 우리 잘 가고 있는데 이 차가 안 멈춰가지고 우리 차를 박은 거야.
3209,3209,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User029M_016.wav,그래가지고 약간 뭐라 해야 되지?
3210,3210,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User029M_017.wav,그때 이제 뒷자리에 앉았었는데 이제 안전벨트 안 하고 있었단 말이야.
3211,3211,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User029M_018.wav,완전 차에 치이면 이런 느낌이구나 약간 생각이 들더라 약간 숨이 살짝 멎는다 해야 되나 진짜 쾅 박아가지고 몸이 엄청 흔들렸었거든.
3212,3212,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User029M_019.wav,"그때 이제 약간 초등학생이었으니까, 한 아홉 살인가?"
3213,3213,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User029M_020.wav,"열 살 그때쯤이었던 거 같은데 진짜 그 그 짧은 인생이 파로나마 파, 파, 파노라마?"
3214,3214,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User029M_021.wav,하튼 어 그게 사악하고 지나가더라고 약간.
3215,3215,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User029M_022.wav,그래서 약간 그때 이후에는 딱히 이렇게 사고 난 건 없었던 것 같애.
3216,3216,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_001.wav,내가 처음 사고나 본 게 중학교 때 이제 자전거를 타고 가고 있는데 이제 나 이제 코너길에서 옆을 인제 보고 있었던 거야.
3217,3217,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_002.wav,"근데 이제 딱 코너 틀, 이제 돌자마자 앞에서 트럭이 확 치고 나와가지고 그대로 앞바퀴가 이제 말려들어간 거야."
3218,3218,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_003.wav,근데 나는 이제 그때 멀쩡하니까 나는 이제 앞바퀴만 이제 말려들어가고 나는 멀쩡하니까 당황해가꼬 트럭 기사님이랑 둘이서 잠깐 쳐다보고 괜찮아요 기사님도 괜찮니?
3219,3219,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_004.wav,근데 둘 다 멀쩡하니까 뭐 나는 자전거 뭐 어차피 그거 버려야 되는 거였으니까 그냥 던지고 그냥 갔어.
3220,3220,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_005.wav,"응 그땐 그냥 그런 거 씨 모르겠고 그냥 갔어, 그냥."
3221,3221,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_006.wav,그러고 이제 집 가서 엄마한테 자전거 아빠가 자전거 어디 있냐 그래갖고 아 그거 앞바퀴 찌그러져갖고 그냥 버렸다.
3222,3222,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_007.wav,그러고 그냥 끝났어 이제.
3223,3223,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_008.wav,"그러고 스무 살에 이제 면허증 따고 이제 알바를 해야겠는데 알바 자리가 없어갖고 그때 마트에서 배달 알바를 했단 말야, 차로."
3224,3224,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_009.wav,"처음에는 이제 좀 면허 딴 지 이제 한 몇 달 됐어, 한 달쯤 됐으니까 불안하잖아."
3225,3225,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_010.wav,근데 조금 하다 보니까 괜찮네?
3226,3226,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_011.wav,막 밟았지 그냥.
3227,3227,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_012.wav,그러다가 이제 어느 날 이제 좌회전을 하고 들어가야 되는데 이게 스틱이다 보니까 좀 굴 인제 클러치를 어 많이 뻑뻑해.
3228,3228,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_013.wav,그리고 핸들도 파워핸들이 아니라 그냥 그 일반 핸들이란 말야.
3229,3229,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_014.wav,엄청 안 돌아가.
3230,3230,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_015.wav,이제 돌려야 되는데 안 돌아가 가꼬 인제 부릉 구릉 구릉 구릉 하면서 이제 꿀렁 꿀렁 가고 있었어.
3231,3231,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_016.wav,근데 이제 거기가 80 도로였는데 반대편 차선에서 또 트럭이야.
3232,3232,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_017.wav,트럭이 한 거의 100 밟고 이제 때려 박은 거야.
3233,3233,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_018.wav,"근데 뭐 보통 이제 좌회전하고 들어가면은 내가 인제 반대쪽, 받히면은 반대쪽에 있어야지."
3234,3234,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_019.wav,"좌회전하고 있었는데, 갑자기 우회전을 하는 거처럼 나와있는 그런 차 느낌으로 차가 돌아가있는 거야."
3235,3235,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_020.wav,정신을 차리니까.
3236,3236,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_021.wav,되게 나는 그때 안전벨트도 안 매고 있었고.
3237,3237,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_022.wav,그러니깐 아 가는구나 이대로 가는구나.
3238,3238,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_023.wav,이 진짜 거의 한 20년의 세월이 한번 후루룩 이제 앞에 그 스쳐간다랄까?
3239,3239,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_024.wav,스쳐가고 너무 무서웠어.
3240,3240,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_025.wav,근데 더 웃긴 게 뭔지 알아?
3241,3241,./KEMDy20_v1_1/wav\Session15\Sess15_script06_User030M_026.wav,"그러고 인제 사고처리하려고 인제 전화를 하고 인제 마, 가게 그 마트에다 전화해서 인제 거기서 오고, 이제 부모님도 오고 했는데 아빠만 왔단 말이야."
