,id,audio_wav,text
2659,2659,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User043F_017.wav,밥 먹을 빈도가 적어지니까.
2660,2660,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User043F_018.wav,"맞아, 다 따졌지."
2661,2661,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User043F_019.wav,그래도 엄마 밥은 계속 먹고 싶긴 해.
2662,2662,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User043F_020.wav,추석까지 이제 많이 먹어야지.
2663,2663,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User043F_021.wav,"아 엄마 아 모르겠어, 엄 엄마 밥이란 게 너무 영상 보자마자 너무 좀 뭉클한 거야."
2664,2664,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User043F_022.wav,하아 엄마.
2665,2665,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User043F_023.wav,옛날에 이런 비슷한 영상 봤을 때도 뭔가 되게 감동이었는데 역시 계속 감동인 거 같애.
2666,2666,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User043F_024.wav,"하 맞아, 언니는 가까운데 왜 안가냐고."
2667,2667,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User043F_025.wav,"이제 가서 오래 있자, 엄마아빠랑."
2668,2668,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User043F_026.wav,맨날 엄마 밥 먹을 걸 이제.
2669,2669,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_001.wav,"나도, 너무 슬퍼."
2670,2670,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_002.wav,나 타지 가서 저러면 존나 울 거야.
2671,2671,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_003.wav,아 개 슬픈데?
2672,2672,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_004.wav,"영상, 영상 괜히 보자고 했는데, 존나 슬픈데?"
2673,2673,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_005.wav,자취하니까 더 엄마 밥 먹고 싶은 것 같애.
2674,2674,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_006.wav,어우 근데 아니 난 근데 집도 가까운데 간만에 집 가면 엄마가 무조건 해놓는단 말이지.
2675,2675,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_007.wav,아까 보면 좀 기분이 조금 이상해.
2676,2676,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_008.wav,"부모님들은 외식을 좀 꺼리시는 것 같긴 해, 근데 우리 집은 그래 엄마가 그럴 바엔 엄마가 해주는 거 먹지 왜 밖을 먹냐 막 이러는 거야."
2677,2677,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_009.wav,근데 우리는 또 이제 엄마 음식 하면 또 힘들잖아.
2678,2678,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_010.wav,"그래서 하지 말라고 밖에서 밖에 가서 이제 밥을 먹자 이거인데 엄마는 또 돈 아깝고 엄마가 만든 게 이것보다 더 맛있는데 왜 굳이 밖에 나가서 그 엄마가 안한 저 엄마 음식보다 별로인 걸 하냐 했는데 우리 엄마가 진짜 음식을 개 잘하긴 아 이런 말 하면 안 돼, 음식을 정말 잘하시긴 하거든."
2679,2679,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_011.wav,어 장난 아니지.
2680,2680,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_012.wav,그래가지고 그래서 더 그런 것 같애.
2681,2681,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_013.wav,어 나 나 본가 가면은 진짜 사육된다니까 하루 세 끼 먹어.
2682,2682,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_014.wav,고등학생 때랑은 그래도 아침에 이렇게 다 같이 이게 언니도 집에 있고 나도 있고 동생도 있고 아빠도 있으니까 아침에 밥 먹고 각자 학교 가고 그랬는데 지금 이제 언니 집 떠나고 나 대학 들어오고 다영이도 대학 들어가고 이러니까 갈 일이 없는 거지.
2683,2683,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_015.wav,이제 집 가도 그니까 집 가도 다영이랑 언니가 안 오니까 셋이서 먹는 거야.
2684,2684,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_016.wav,그럼 나머지 둘이 없어.
2685,2685,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_017.wav,"나두, 아 엄마 밥 먹고 싶다 안 간지 또 한 달 됐어."
2686,2686,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_018.wav,바로 옆인데 어허허 바로 옆인데 추석 때 가서 완전 또 사육 당해야지 하루 세 끼 먹어야 돼.
2687,2687,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_019.wav,너무 슬퍼 아 초반부터 초반부터 혼자 읍 으읍 여기서 여기서 울면은 안되겠지 으으읍 이러면서 으으읍 입술 꽉.
2688,2688,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_020.wav,아니 영상이 영상이 너무 좋았어.
2689,2689,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_021.wav,엄마가 너무 보고 싶다.
2690,2690,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_022.wav,나는 가족 그런 거에 너무 약한 것 같애.
2691,2691,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_023.wav,가족끼리 약간 사랑 이런 거 보면 으으읍 혼자 으읍 이러면서 입술 꽉 깨물고.
2692,2692,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_024.wav,집에 가고 싶다 차 타고 한 시간 이면 갈 수 있는데.
2693,2693,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_025.wav,"갈 시간이 없잖아 바부, 일주일 동안 너네 만나는데."
2694,2694,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_026.wav,"응 그래 뭐 졸업하면 여유나니까 이제 집에서 있는 거지, 집에서 놀아야겠어."
2695,2695,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_027.wav,어 당연하지 아 그리고 약간 부모님 밥 먹으면 엄마 밥 먹으면 약간 건강해지는 느낌 있다고.
2696,2696,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_028.wav,"어 어 그 기분이 있어, 나한테 맞춰진 밥이잖아."
2697,2697,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_029.wav,그 느낌이 있다?
2698,2698,./KEMDy20_v1_1/wav\Session22\Sess22_script01_User044F_030.wav,바깥 음식 먹으면 너무 그리고 난 짠 걸 못 먹으니까.
2699,2699,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_001.wav,언니 영상 봤어?
2700,2700,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_002.wav,"아니 그 아저씨는 그 여자들 품에서 자라가지고 남 그래 남편 그 역할을 못 배웠으면 나중에라도 배울 생각을 해야지, 그거를 왜 핑계를 대고 앉아있냐고."
2701,2701,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_003.wav,그래 왜 합리화를 하냐고.
2702,2702,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_004.wav,그래 아저씨 얼굴 보고 완전 정떨어졌어.
2703,2703,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_005.wav,근데 옛날에 뭐지 우리 막 추석이나 이럴 때 엄마가 계속 일을 하는 거야.
2704,2704,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_006.wav,그 남자들은 다 이렇게 가만히 앉아 있고.
2705,2705,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_007.wav,근데 옛날부터 그랬으니까 어느 정도 넘어가려고 했다?
2706,2706,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_008.wav,근데 아빠가 하는 모습을 보고 남동생이랑 사촌 동생 남자애가 그걸 보고 가만히 있는 거야.
2707,2707,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_009.wav,"그러니까 그게 이렇게 이렇게 내려오는 거잖아, 약간 관습처럼 남자들은 가만히 있고 여자들은 일하고 그다음에 남자들은 절하고 그래서 내가 너무 화가 나가지고 아빠랑 그 동생한테 왜 일을 안 하냐 막 이런 식으로 했는데 우리 엄마가 나한테 넌 왜 그러냐 나한테 성격이 이상하다는 거야."
2708,2708,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_010.wav,"그냥 나는 좀 같이 했으면 좋겠고 했는데 그 가부장적인 인식이 어른들 세대에는 진짜 꽉 박혀있구나 말이 안 통하는구나 이렇게 느껴 느껴지더라고 그래서 밥 다 먹고 나서도 지금 같은 경우에도 우리 아빠는 자기 혼자 먹은 건 치우거든, 혼자 먹으면."
2709,2709,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_011.wav,"근데 다 같이 먹거나 둘이서 먹으면 그냥 냅두고 자리를 떠, 그래서 내가 그걸 치우고."
2710,2710,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_012.wav,근데 나도 어느 순간부터 그거에 당연해져있더라고.
2711,2711,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_013.wav,좀 그게 너무 별로야 캉.
2712,2712,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_014.wav,"그래, 손이 없어 발이 없어."
2713,2713,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_015.wav,그걸 왜 물어봐.
2714,2714,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_016.wav,"잠깐 근데 고쳐야 되는 것 중에 하나야, 진짜 가부장적인 아버지."
2715,2715,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_017.wav,요즘에는 그 시대를 이제 난 지났다고 생각해.
2716,2716,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_018.wav,그냥 우리 아빠도 진짜 가부장적이었어 가지고 옛날에 엄마가 동생 밥 위에 반찬을 올려줬어.
2717,2717,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_019.wav,"근데 사 남자애 밥 위에 올려줬는데 아빠가 그걸 보고 화나서 밥상을 화나서 뒤집어엎은 거야 내가, 내가 애기 때."
2718,2718,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_020.wav,그니까 한 초등학생?
2719,2719,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_021.wav,"그때, 동생도 초등학생이었단 말이야?"
2720,2720,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_022.wav,그니까 남자애가 혼자 밥도 먹을 줄 알아야지 왜 그거 하나 일일이 챙겨주냐 하면서 밥상을 뒤집어엎은 거야 그래가지고 하아 아빠 가부장적이다 생각했는데 저 이제 할머니 돌아가시고 그때부터 조금 나아지긴 했는데 진짜 이제 그 크런 커다란 부분만은 고쳐진 거고 그 사소한 몸속에 배인 그 가부장적인 거는 아직 그 어른들 세대에서는 빠지지 않는 냄새 같은 것 같애.
2721,2721,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_023.wav,근데 가부장적인 아버지의 모습은 난 스스로 만들어가는 거라고 생각을 한단 말이야?
2722,2722,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_024.wav,그니까 아버지의 모습은 그전부터 학습 돼서 배워 오는 게 아니라 이제 새로운 그 가족 구성원을 꾸리면서 자기가 그 가족 구성원한테 어떤 모습을 보여줄지에 대해 자기 스스로 선택하는 거잖아.
2723,2723,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_025.wav,근데 가부장적인 아버지의 모습을 보여준다는 거는 자기가 그런 인생을 살겠다 이렇게 우리한테 알려주는 거지.
2724,2724,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User043F_026.wav,"그리고 우리는 그런 모습을 그때부터 봐왔으니까, 아 아빠는 저런 사람이구나 인식이 심어져있는 것 같애."
2725,2725,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_001.wav,아 당연하지.
2726,2726,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_002.wav,야 그거 핑계야.
2727,2727,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_003.wav,아니 그거는 그냥 핑계야 어 그냥 지 성격이 그런 건데 그렇게 이야기 하는 거라니까?
2728,2728,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_004.wav,어 아님 아까 엄마의 밥 그거 보고 뭉클했던 마음 저 저거 보고 완전 개 짜 식었어.
2729,2729,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_005.wav,어어어 왜 그러는거야.
2730,2730,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_006.wav,어 우리 아빠는 우리 아빤 안 치워.
2731,2731,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_007.wav,혼자 먹어도 안 치워.
2732,2732,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_008.wav,아니 내가 집을 가면 내가 막 자니까 자니까 아빠랑 밥 먹는 시간이 안 맞거든?
2733,2733,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_009.wav,"막 자, 막자고 저녁에 겨우 일어나서 아빠는 이미 먹었단 말이야?"
2734,2734,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_010.wav,근데 아빠는 일단 내가 집에 있으니까 그니까 혼자 있을 때는 어떤지 모르는데 내가 집에 오잖아?
2735,2735,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_011.wav,아무것도 안 해.
2736,2736,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_012.wav,내가 할 거니까.
2737,2737,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_013.wav,내 그니까 아니 그니까 진짜 진짜 별것도 아니고 자기 점심 식사 같은 것도 혼자 해결할 수 있잖아.
2738,2738,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_014.wav,아니면 아빠 친구들 시장에 있으니까 아빠 친구들이랑 먹으면 되잖아.
2739,2739,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_015.wav,근데 맨날 진짜 허구한 날 엄마가 있어야 된다는 거야.
2740,2740,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_016.wav,그래서 내가 어이가 없어서 전에 내가 엄마랑 그 다영이를 보러 갔나 해서 좀 타 지역으로 멀리 갔었거든?
2741,2741,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_017.wav,근데 엄마가 아빠 막 전화가 오더래.
2742,2742,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_018.wav,그래서 엄마가 어 왜 했더니 아니 점심 어떻게 하녜 자기.
2743,2743,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_019.wav,내가 어이가 없어서 아니 그걸 왜 엄마가 엄마가 챙기냐고 아빠가 혼자 알아서 먹으라고 우리 오늘 여기 온다고 말했다 말했지 않냐라고 했더니 아니야 자기가 깜박했대.
2744,2744,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_020.wav,그러면 자기 점심 어떻게 하냐고 내가 아 그걸 아빠 보고하지 내가 나한테 왜 물어봐 이러고 그냥 끊었는데 엄마는 또 이제 그걸 이제 신경을 쓰는 거야.
2745,2745,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_021.wav,맨날 그렇게 챙겨 왔으니까 보면서 답답해 죽는 거지 혼자.
2746,2746,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_022.wav,아 왜 그러냐고 그러지 좀 말라고.
2747,2747,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_023.wav,으으으으응 맞아 그거 고치긴 조금 힘들겠지.
2748,2748,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_024.wav,"아 근데 아빠 뭐 어느 정도 이해는 해, 부잣집에서 장남으로 자라서 주변에 고모들이 있지 얼마나 오냐오냐 자랐겠어 이해해 이해하는데 가끔 아니 근데 이해하는데 지금 연세가 몇이신데 아직도 그러고 있는 거야."
2749,2749,./KEMDy20_v1_1/wav\Session22\Sess22_script02_User044F_025.wav,"어 맞어, 그래서 우리 집도 아빠가 계속 저래도 그냥 뭐 유도 그니까 언 엄마랑 나는 포기하자 그러던가 약간 이거고 언니나 다영이가 좀 되게 싫어하긴 해."
2750,2750,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User043F_001.wav,"맞아, 근데 그거 보고 이렇게 글 이렇게 설명 이렇게 보여주셨잖아."
2751,2751,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User043F_002.wav,근데 거기서 위로받았던 적 있었냐고 했는데 나는 뭔가 원래 내 얘기를 잘 안 하잖아?
2752,2752,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User043F_003.wav,"그니까 떠드는 건 좋아하는데 막 속 깊은 이야기나 약간 큰일 있을 때는 잘 이야기 안 하고 그냥 혼자서 생각하고 정리한 다음에 정리되면 말하는 편이라고 생각하거든, 나는?"
2753,2753,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User043F_004.wav,근데 뭔가 딱 처음 바로 말했던 게 그 걔랑 헤어지고 나서 언니는 언니랑 언니랑 민경이 언니가 여 옆에 있어 줬잖아.
2754,2754,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User043F_005.wav,근데 그때 딱 내가 들었던 생각이 뭔가 힘들 때 옆에 사람이 있다는 게 힘이 된다고 생각을 했어.
2755,2755,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User043F_006.wav,"근데 방금 그 교수님이 말씀하셨던 거는 어, 애매하게 착한 사람이 더 손이 곪는다 이런 식으로 이야기를 하셨잖아, 근데 뭔가 맞는 말인 게 나는 뭔가 내게 내가 안착하다고 생각을 하는데 애매하게 착해."
2756,2756,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User043F_007.wav,그래서 그래서 생각이 많고 고민이 많다고 생각을 하거든.
2757,2757,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User043F_008.wav,"그래서 그냥 늘 이겨내는 거는 내 개인의 몫이라고 생각했어, 그냥 개인의 일이고 혼자 해결해야 되고 내가 해결해야만 하고 남이 해결해 줄 수 없으니까 그냥 내가 혼자 생각하고 결단 내려야겠다 라고 생각을 해서 내 얘기를 안 하는 편이였단 말이야?"
2758,2758,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User043F_009.wav,"근데 그때 헤어지고 나서는 뭔가 옆에 힘들 때 사람들이 있었고 그때 딱 느낀 게 힘들, 힘들 때 혼자 있는 게 좋은 게 아니었구나 약간 이런 마음이 들더라고."
2759,2759,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User043F_010.wav,그래서 고맙고 뭔가 어 이 사람들이 힘들 때 나도 힘이 돼줘서 그 사람들도 이런 느낌을 받았으면 좋겠다라고 생각할 정도로 좋은 느낌이었어.
2760,2760,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User043F_011.wav,그래서 뭔가 그때 좀 대학생활에서 좀 큰 위로가 되었던 것 같애.
2761,2761,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User043F_012.wav,응 어 그리고 또 우 난 솔직히 우리 열명이서 같이 다녔었잖아.
2762,2762,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User043F_013.wav,"나 그때 우리가 솔직히 쪼개, 이렇게 찢어졌을 때도 나는 좀 스트레스를 많이 받았었어."
2763,2763,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User043F_014.wav,그래서 뭔가 그때 한창 그 연애도 하느라 너네랑도 많이 못 놀고 근데 그 사이에서 열명은 찢어지고 약간 이런 식의 인간관계로 인해서 스트레스 받는 게 많았단 말이야?
2764,2764,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User043F_015.wav,"근데 그래도 너네가 곁에 있고 나랑 이렇게 지금까지 잘 지내준다는 게 나는 그냥 대학생활에서 제일 큰 위로인 것 같아, 뭔가."
2765,2765,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User043F_016.wav,그래도 우리가 있잖아.
2766,2766,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User043F_017.wav,그 얼마 전에 공무원 시험 준비하는 친구 생일날 막 연락을 했는데 내가 그 친구한테 그랬어.
2767,2767,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User043F_018.wav,그 친구한테 내가 너한테 해줄 수 있는 건 응원밖에 없다.
2768,2768,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User043F_019.wav,"왜냐면 공부는 솔직히 스스로의 싸움이잖아, 공부든 취업이든 우리는 다 각자 스스로 열심히 해야 되고 그냥 나는 니 옆에서 그냥 간간이 연락해 주는 것 밖에 할 일 해줄 수 있는게 없다 미안하다 이런 식으로 이야기를 했었어."
2769,2769,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User043F_020.wav,"근데 그 친구가 되게 타지에서 혼자 있단 말이야, 걔도 시골에서 올라간 거여 가지고."
2770,2770,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User043F_021.wav,근데 걔가 딱 나한테 아니다 그냥 나는 너가 공부 하다가 그냥 연락 하나 온 것 만으로도 나는 되게 큰 힘이 된다 이런식으로 얘기를 해주 해주더라고.
2771,2771,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User043F_022.wav,근데 나는 평소에는 위로나 그런 거는 되게 큰 거를 해줘야 위로가 된다고 생각을 했어.
2772,2772,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User043F_023.wav,그니까 힘들면은 하루 종일 옆에 있어줘야 되고 얘기 계속 들어줘야 되고 그게 위로가 되지 않을까 했는데 그 친구가 나한테 딱 그렇게 이야기를 해줌으로써 어 약간 그런 위로의 크기는 없구나 그냥 그 사람이 어떻게 느끼는 거에 따라서 있구나라고 생각이 들더라고.
2773,2773,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User044F_001.wav,"안녕하세요, BJ 쩡이에요."
2774,2774,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User044F_002.wav,암튼 말을 진짜 잘하신다.
2775,2775,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User044F_003.wav,어 알지 알지 아이노 아이노.
2776,2776,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User044F_004.wav,아이노 아이노.
2777,2777,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User044F_005.wav,응 다행이네 뭐 나는 말할 것도 없지.
2778,2778,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User044F_006.wav,응 그날이지 작년 11월 13일.
2779,2779,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User044F_007.wav,"그날 밖에 없지, 근데 나 그 그때처 그때 그때처럼 크게 막 얘기 했던 적은 없던 것 같애."
2780,2780,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User044F_008.wav,"제일 잘 된 점이지, 제일 잘 된 거라고 생각해 솔직히 말해서 대학 와서 그렇게 막 좋았던 적은 없던 것 같애 일단 성격에 맞지않는 짓을 너무 많이 했고 내가."
2781,2781,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User044F_009.wav,으으음 뭐 학생회에도 사실 성격상 맞지도 않았고 졸준위도 지금 사실 성격상 맞지 않았는데 익숙해져서 하는 거고 이것도 그래서 막 크게 막 허어 아 대학와서 너무 좋다 막 대학 와서 너무 행복하다 이런 것도 없었던 것 같애.
2782,2782,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User044F_010.wav,일단 애초에 대학이 내가 원했던 대학도 아니고 어 수시가 망해서 여기에 붙어서 어거지로 이렇게 학교 다니기 시작 했던 거라 일단 첫 타자가 너무 안 좋았어.
2783,2783,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User044F_011.wav,그래서 막 어 나 난 대학 와서 너무 행복해 너무 즐거워.
2784,2784,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User044F_012.wav,"그래 너네가 안 게 최고의 행운이지 너네 안 만났, 너네 안 만났으면 너무너무 힘들었을 거야."
2785,2785,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User044F_013.wav,사실 나는 10명 찢어졌을 때 딱히 별 생각이 없었어.
2786,2786,./KEMDy20_v1_1/wav\Session22\Sess22_script03_User044F_014.wav,"근데 그때까지만 해도 그때 해도 내가 약간 사람 인간관계 가볍게 생각하는 경향이 정말 컸기 정말 컸기 때문에 그래서 별로 신경을 안 썼던 것 같애, 그래서 그 헤어지면 응 안 맞나 보다 응 그런가 보다 하는 거지."
2787,2787,./KEMDy20_v1_1/wav\Session22\Sess22_script04_User043F_001.wav,언니가 왜 쓰레긴데.
2788,2788,./KEMDy20_v1_1/wav\Session22\Sess22_script04_User043F_002.wav,첫 연애였으니까.
2789,2789,./KEMDy20_v1_1/wav\Session22\Sess22_script04_User043F_003.wav,"응, 우리 둘 다 첫 연애가 CC여 가지고."
2790,2790,./KEMDy20_v1_1/wav\Session22\Sess22_script04_User043F_004.wav,그래 미국 유학 간 거는 기다릴 수 없었어.
2791,2791,./KEMDy20_v1_1/wav\Session22\Sess22_script04_User043F_005.wav,그치 나한테 거짓말을 한 거지 어떻게 보면은.
2792,2792,./KEMDy20_v1_1/wav\Session22\Sess22_script04_User043F_006.wav,원래 작년 말에 들어온다고 했었는데 알고 보니까 8년 뒤에 들어올 수도 있었던 상황을 말을 안 해준 거니까.
2793,2793,./KEMDy20_v1_1/wav\Session22\Sess22_script04_User043F_007.wav,"응, 근데 나는 장거리는 할 짓이 못 된다고 생각해."
2794,2794,./KEMDy20_v1_1/wav\Session22\Sess22_script04_User043F_008.wav,연애는 딱 초반이 좋은 것 같애.
2795,2795,./KEMDy20_v1_1/wav\Session22\Sess22_script04_User043F_009.wav,"하 그래 그래도 언니 장거리가, 근데 장거리가 아니라 지금도 얼굴 봐야 돼서 처음에는 뭔가 힘들었을 것 같아 뭔가."
2796,2796,./KEMDy20_v1_1/wav\Session22\Sess22_script04_User043F_010.wav,"그래서 나는 주변에 CC가 엄청 많잖아, 우리 과에 아무래도 디자인과다 보니까."
2797,2797,./KEMDy20_v1_1/wav\Session22\Sess22_script04_User043F_011.wav,"근데 차라리 내가 낫지 않을, 않았을까."
2798,2798,./KEMDy20_v1_1/wav\Session22\Sess22_script04_User043F_012.wav,그래 아예 얼굴 안 보고 이제 걔를 언제 보겠어 내가.
2799,2799,./KEMDy20_v1_1/wav\Session22\Sess22_script04_User043F_013.wav,"어, 내가 걔랑 결혼할 것도 아니고 나중에."
2800,2800,./KEMDy20_v1_1/wav\Session22\Sess22_script04_User043F_014.wav,그치 코로나는 안 걸렸으면 다행이고 미국에 있으니까.
2801,2801,./KEMDy20_v1_1/wav\Session22\Sess22_script04_User043F_015.wav,어 그래서 그냥 주변애들 계속 이렇게 애들도 보고 있는 거 보면 그래 옆에 없는 게 났다 이런 생각?
2802,2802,./KEMDy20_v1_1/wav\Session22\Sess22_script04_User043F_016.wav,걔 있었으면.
2803,2803,./KEMDy20_v1_1/wav\Session22\Sess22_script04_User043F_017.wav,"맞아, 근데 끝에는 이제 완전 정리?"
2804,2804,./KEMDy20_v1_1/wav\Session22\Sess22_script04_User043F_018.wav,이제 진짜 다시는 안 볼 생각으로 정리한거여 가지고 괜찮아.
2805,2805,./KEMDy20_v1_1/wav\Session22\Sess22_script04_User043F_019.wav,"경험이지 뭐, 첫 연애가 장거리로 끊났지만."
2806,2806,./KEMDy20_v1_1/wav\Session22\Sess22_script04_User043F_020.wav,"연애, 그냥 뭔가 경험치가 쌓인 것 아닐까?"
2807,2807,./KEMDy20_v1_1/wav\Session22\Sess22_script04_User043F_021.wav,근데 아직은 뭔가 만나고 싶은데 만날 길이 안 보여 몰라 모르겠어.
2808,2808,./KEMDy20_v1_1/wav\Session22\Sess22_script04_User044F_001.wav,아이고 근데 뭐 딱히 저거 저거 영상에서 나오는 것처럼 똥 똥차는 아니었던 것 같애.
2809,2809,./KEMDy20_v1_1/wav\Session22\Sess22_script04_User044F_002.wav,"똥차는 아니지, 내가 쓰레기였지."
